,path,class
13997,./static/Dataset/Architecture/n02980441_10603.JPEG,Architecture
13998,./static/Dataset/Architecture/n03220513_11477.JPEG,Architecture
13999,./static/Dataset/Architecture/n04523525_7648.JPEG,Architecture
14000,./static/Dataset/Architecture/n04418357_2280.JPEG,Architecture
14001,./static/Dataset/Architecture/n04311004_8478.JPEG,Architecture
14002,./static/Dataset/Architecture/n02825657_1976.JPEG,Architecture
14003,./static/Dataset/Architecture/n04550184_88290.JPEG,Architecture
14004,./static/Dataset/Architecture/ILSVRC2012_val_00020752.JPEG,Architecture
14005,./static/Dataset/Architecture/n04311004_72.JPEG,Architecture
14006,./static/Dataset/Architecture/n04523525_34621.JPEG,Architecture
14007,./static/Dataset/Architecture/n04355338_9269.JPEG,Architecture
14008,./static/Dataset/Architecture/n03042490_5072.JPEG,Architecture
14009,./static/Dataset/Architecture/n02788148_3986.JPEG,Architecture
14010,./static/Dataset/Architecture/ILSVRC2012_val_00032153.JPEG,Architecture
14011,./static/Dataset/Architecture/n04590129_1429.JPEG,Architecture
14012,./static/Dataset/Architecture/n04589890_1280.JPEG,Architecture
14013,./static/Dataset/Architecture/n04590129_4001.JPEG,Architecture
14014,./static/Dataset/Architecture/n04366367_1188.JPEG,Architecture
14015,./static/Dataset/Architecture/n04550184_53678.JPEG,Architecture
14016,./static/Dataset/Architecture/n04458633_7821.JPEG,Architecture
14017,./static/Dataset/Architecture/n04589890_8737.JPEG,Architecture
14018,./static/Dataset/Architecture/n04435653_4768.JPEG,Architecture
14019,./static/Dataset/Architecture/n04553703_26392.JPEG,Architecture
14020,./static/Dataset/Architecture/n03016953_38303.JPEG,Architecture
14021,./static/Dataset/Architecture/n04418357_10559.JPEG,Architecture
14022,./static/Dataset/Architecture/n02788148_13636.JPEG,Architecture
14023,./static/Dataset/Architecture/n04532670_3460.JPEG,Architecture
14024,./static/Dataset/Architecture/n04590129_37963.JPEG,Architecture
14025,./static/Dataset/Architecture/n03018349_7221.JPEG,Architecture
14026,./static/Dataset/Architecture/n04418357_12358.JPEG,Architecture
14027,./static/Dataset/Architecture/n04346328_4886.JPEG,Architecture
14028,./static/Dataset/Architecture/n04366367_6026.JPEG,Architecture
14029,./static/Dataset/Architecture/n02950826_3376.JPEG,Architecture
14030,./static/Dataset/Architecture/n04346328_6205.JPEG,Architecture
14031,./static/Dataset/Architecture/n04550184_26304.JPEG,Architecture
14032,./static/Dataset/Architecture/n04311004_1233.JPEG,Architecture
14033,./static/Dataset/Architecture/n02950826_14986.JPEG,Architecture
14034,./static/Dataset/Architecture/n02950826_7933.JPEG,Architecture
14035,./static/Dataset/Architecture/ILSVRC2012_val_00011577.JPEG,Architecture
14036,./static/Dataset/Architecture/n04590129_580.JPEG,Architecture
14037,./static/Dataset/Architecture/n04523525_35231.JPEG,Architecture
14038,./static/Dataset/Architecture/n03028079_29362.JPEG,Architecture
14039,./static/Dataset/Architecture/n04590129_2012.JPEG,Architecture
14040,./static/Dataset/Architecture/n03065424_17272.JPEG,Architecture
14041,./static/Dataset/Architecture/n04550184_51297.JPEG,Architecture
14042,./static/Dataset/Architecture/n04590129_29551.JPEG,Architecture
14043,./static/Dataset/Architecture/n04532670_32887.JPEG,Architecture
14044,./static/Dataset/Architecture/n04553703_48667.JPEG,Architecture
14045,./static/Dataset/Architecture/n03290653_21393.JPEG,Architecture
14046,./static/Dataset/Architecture/n04550184_9778.JPEG,Architecture
14047,./static/Dataset/Architecture/n04523525_9441.JPEG,Architecture
14048,./static/Dataset/Architecture/n02950826_8015.JPEG,Architecture
14049,./static/Dataset/Architecture/n03065424_12532.JPEG,Architecture
14050,./static/Dataset/Architecture/n02825657_2049.JPEG,Architecture
14051,./static/Dataset/Architecture/n03220513_25503.JPEG,Architecture
14052,./static/Dataset/Architecture/ILSVRC2012_val_00043529.JPEG,Architecture
14053,./static/Dataset/Architecture/ILSVRC2012_val_00008081.JPEG,Architecture
14054,./static/Dataset/Architecture/n04532670_14429.JPEG,Architecture
14055,./static/Dataset/Architecture/n03028079_30030.JPEG,Architecture
14056,./static/Dataset/Architecture/n04418357_8510.JPEG,Architecture
14057,./static/Dataset/Architecture/n02950826_6928.JPEG,Architecture
14058,./static/Dataset/Architecture/n03016953_20729.JPEG,Architecture
14059,./static/Dataset/Architecture/n03018349_6996.JPEG,Architecture
14060,./static/Dataset/Architecture/n02699494_657.JPEG,Architecture
14061,./static/Dataset/Architecture/n04418357_10955.JPEG,Architecture
14062,./static/Dataset/Architecture/n03160309_53059.JPEG,Architecture
14063,./static/Dataset/Architecture/n04418357_30634.JPEG,Architecture
14064,./static/Dataset/Architecture/n04418357_17814.JPEG,Architecture
14065,./static/Dataset/Architecture/n02950826_4041.JPEG,Architecture
14066,./static/Dataset/Architecture/n04553703_5295.JPEG,Architecture
14067,./static/Dataset/Architecture/n04311004_423.JPEG,Architecture
14068,./static/Dataset/Architecture/ILSVRC2012_val_00042174.JPEG,Architecture
14069,./static/Dataset/Architecture/n04311004_1710.JPEG,Architecture
14070,./static/Dataset/Architecture/n04355338_11056.JPEG,Architecture
14071,./static/Dataset/Architecture/n04311004_2346.JPEG,Architecture
14072,./static/Dataset/Architecture/n04486054_3291.JPEG,Architecture
14073,./static/Dataset/Architecture/ILSVRC2012_val_00030898.JPEG,Architecture
14074,./static/Dataset/Architecture/n03016953_1087.JPEG,Architecture
14075,./static/Dataset/Architecture/n03201208_3233.JPEG,Architecture
14076,./static/Dataset/Architecture/ILSVRC2012_val_00004094.JPEG,Architecture
14077,./static/Dataset/Architecture/n03290653_1082.JPEG,Architecture
14078,./static/Dataset/Architecture/n04486054_6355.JPEG,Architecture
14079,./static/Dataset/Architecture/n04523525_30678.JPEG,Architecture
14080,./static/Dataset/Architecture/n04458633_12810.JPEG,Architecture
14081,./static/Dataset/Architecture/n04532670_8109.JPEG,Architecture
14082,./static/Dataset/Architecture/ILSVRC2012_val_00020066.JPEG,Architecture
14083,./static/Dataset/Architecture/n04366367_8937.JPEG,Architecture
14084,./static/Dataset/Architecture/n02699494_28961.JPEG,Architecture
14085,./static/Dataset/Architecture/n03016953_12137.JPEG,Architecture
14086,./static/Dataset/Architecture/n04553703_38103.JPEG,Architecture
14087,./static/Dataset/Architecture/n02825657_9234.JPEG,Architecture
14088,./static/Dataset/Architecture/n03201208_14162.JPEG,Architecture
14089,./static/Dataset/Architecture/n02870880_479.JPEG,Architecture
14090,./static/Dataset/Architecture/n03065424_34031.JPEG,Architecture
14091,./static/Dataset/Architecture/n04311004_2891.JPEG,Architecture
14092,./static/Dataset/Architecture/n02788148_94800.JPEG,Architecture
14093,./static/Dataset/Architecture/n04418357_221.JPEG,Architecture
14094,./static/Dataset/Architecture/ILSVRC2012_val_00014610.JPEG,Architecture
14095,./static/Dataset/Architecture/n02788148_3119.JPEG,Architecture
14096,./static/Dataset/Architecture/n04590129_2233.JPEG,Architecture
14097,./static/Dataset/Architecture/ILSVRC2012_val_00010444.JPEG,Architecture
14098,./static/Dataset/Architecture/n03028079_32125.JPEG,Architecture
14099,./static/Dataset/Architecture/n03220513_12056.JPEG,Architecture
14100,./static/Dataset/Architecture/n03290653_21018.JPEG,Architecture
14101,./static/Dataset/Architecture/n04355338_4986.JPEG,Architecture
14102,./static/Dataset/Architecture/n04523525_9288.JPEG,Architecture
14103,./static/Dataset/Architecture/n02825657_8665.JPEG,Architecture
14104,./static/Dataset/Architecture/n03201208_18182.JPEG,Architecture
14105,./static/Dataset/Architecture/n04550184_40865.JPEG,Architecture
14106,./static/Dataset/Architecture/n04355338_3039.JPEG,Architecture
14107,./static/Dataset/Architecture/n04553703_7800.JPEG,Architecture
14108,./static/Dataset/Architecture/n04553703_12317.JPEG,Architecture
14109,./static/Dataset/Architecture/n03042490_12800.JPEG,Architecture
14110,./static/Dataset/Architecture/n03290653_2010.JPEG,Architecture
14111,./static/Dataset/Architecture/n04346328_14322.JPEG,Architecture
14112,./static/Dataset/Architecture/n03018349_7094.JPEG,Architecture
14113,./static/Dataset/Architecture/n04366367_3707.JPEG,Architecture
14114,./static/Dataset/Architecture/n02980441_2932.JPEG,Architecture
14115,./static/Dataset/Architecture/n04355338_22864.JPEG,Architecture
14116,./static/Dataset/Architecture/n04418357_8300.JPEG,Architecture
14117,./static/Dataset/Architecture/n04458633_1886.JPEG,Architecture
14118,./static/Dataset/Architecture/n04553703_7791.JPEG,Architecture
14119,./static/Dataset/Architecture/n02870880_697.JPEG,Architecture
14120,./static/Dataset/Architecture/n02980441_2965.JPEG,Architecture
14121,./static/Dataset/Architecture/n03016953_641.JPEG,Architecture
14122,./static/Dataset/Architecture/n04458633_12596.JPEG,Architecture
14123,./static/Dataset/Architecture/n04553703_7841.JPEG,Architecture
14124,./static/Dataset/Architecture/ILSVRC2012_val_00006355.JPEG,Architecture
14125,./static/Dataset/Architecture/n04435653_4376.JPEG,Architecture
14126,./static/Dataset/Architecture/n02980441_14566.JPEG,Architecture
14127,./static/Dataset/Architecture/n03016953_140.JPEG,Architecture
14128,./static/Dataset/Architecture/n03290653_2603.JPEG,Architecture
14129,./static/Dataset/Architecture/ILSVRC2012_val_00011407.JPEG,Architecture
14130,./static/Dataset/Architecture/n04355338_19218.JPEG,Architecture
14131,./static/Dataset/Architecture/n02980441_3199.JPEG,Architecture
14132,./static/Dataset/Architecture/n04435653_6432.JPEG,Architecture
14133,./static/Dataset/Architecture/n04486054_598.JPEG,Architecture
14134,./static/Dataset/Architecture/n02788148_39505.JPEG,Architecture
14135,./static/Dataset/Architecture/n03016953_10148.JPEG,Architecture
14136,./static/Dataset/Architecture/n03290653_4915.JPEG,Architecture
14137,./static/Dataset/Architecture/n03016953_2201.JPEG,Architecture
14138,./static/Dataset/Architecture/n04366367_1257.JPEG,Architecture
14139,./static/Dataset/Architecture/ILSVRC2012_val_00004828.JPEG,Architecture
14140,./static/Dataset/Architecture/n03201208_27586.JPEG,Architecture
14141,./static/Dataset/Architecture/n03042490_72.JPEG,Architecture
14142,./static/Dataset/Architecture/n04590129_2089.JPEG,Architecture
14143,./static/Dataset/Architecture/ILSVRC2012_val_00041937.JPEG,Architecture
14144,./static/Dataset/Architecture/n02950826_21868.JPEG,Architecture
14145,./static/Dataset/Architecture/n04311004_2200.JPEG,Architecture
14146,./static/Dataset/Architecture/n03016953_33794.JPEG,Architecture
14147,./static/Dataset/Architecture/ILSVRC2012_val_00020931.JPEG,Architecture
14148,./static/Dataset/Architecture/n03028079_11955.JPEG,Architecture
14149,./static/Dataset/Architecture/n02825657_21265.JPEG,Architecture
14150,./static/Dataset/Architecture/ILSVRC2012_val_00000596.JPEG,Architecture
14151,./static/Dataset/Architecture/n03018349_7804.JPEG,Architecture
14152,./static/Dataset/Architecture/n02825657_12047.JPEG,Architecture
14153,./static/Dataset/Architecture/n04523525_2111.JPEG,Architecture
14154,./static/Dataset/Architecture/n04590129_5218.JPEG,Architecture
14155,./static/Dataset/Architecture/n02870880_11258.JPEG,Architecture
14156,./static/Dataset/Architecture/n03018349_10516.JPEG,Architecture
14157,./static/Dataset/Architecture/n04435653_2934.JPEG,Architecture
14158,./static/Dataset/Architecture/n04458633_3705.JPEG,Architecture
14159,./static/Dataset/Architecture/n02825657_10282.JPEG,Architecture
14160,./static/Dataset/Architecture/n04418357_7371.JPEG,Architecture
14161,./static/Dataset/Architecture/n03028079_10407.JPEG,Architecture
14162,./static/Dataset/Architecture/ILSVRC2012_val_00013142.JPEG,Architecture
14163,./static/Dataset/Architecture/n03290653_1042.JPEG,Architecture
14164,./static/Dataset/Architecture/n04486054_11028.JPEG,Architecture
14165,./static/Dataset/Architecture/n04523525_12458.JPEG,Architecture
14166,./static/Dataset/Architecture/n03065424_49742.JPEG,Architecture
14167,./static/Dataset/Architecture/n03290653_13214.JPEG,Architecture
14168,./static/Dataset/Architecture/n02870880_3080.JPEG,Architecture
14169,./static/Dataset/Architecture/n02950826_6507.JPEG,Architecture
14170,./static/Dataset/Architecture/n04486054_9172.JPEG,Architecture
14171,./static/Dataset/Architecture/n04486054_7316.JPEG,Architecture
14172,./static/Dataset/Architecture/n04355338_2902.JPEG,Architecture
14173,./static/Dataset/Architecture/n02788148_42876.JPEG,Architecture
14174,./static/Dataset/Architecture/n04550184_51918.JPEG,Architecture
14175,./static/Dataset/Architecture/ILSVRC2012_val_00003103.JPEG,Architecture
14176,./static/Dataset/Architecture/n03018349_10486.JPEG,Architecture
14177,./static/Dataset/Architecture/n04532670_2751.JPEG,Architecture
14178,./static/Dataset/Architecture/n03018349_11782.JPEG,Architecture
14179,./static/Dataset/Architecture/n04311004_637.JPEG,Architecture
14180,./static/Dataset/Architecture/n04550184_53134.JPEG,Architecture
14181,./static/Dataset/Architecture/n03201208_11532.JPEG,Architecture
14182,./static/Dataset/Architecture/n04366367_22980.JPEG,Architecture
14183,./static/Dataset/Architecture/n03016953_357.JPEG,Architecture
14184,./static/Dataset/Architecture/n04550184_70438.JPEG,Architecture
14185,./static/Dataset/Architecture/n04553703_29005.JPEG,Architecture
14186,./static/Dataset/Architecture/ILSVRC2012_val_00041632.JPEG,Architecture
14187,./static/Dataset/Architecture/n03290653_5914.JPEG,Architecture
14188,./static/Dataset/Architecture/n04486054_9847.JPEG,Architecture
14189,./static/Dataset/Architecture/n04435653_7106.JPEG,Architecture
14190,./static/Dataset/Architecture/n03160309_47941.JPEG,Architecture
14191,./static/Dataset/Architecture/n03201208_2712.JPEG,Architecture
14192,./static/Dataset/Architecture/n03160309_36785.JPEG,Architecture
14193,./static/Dataset/Architecture/n02980441_3068.JPEG,Architecture
14194,./static/Dataset/Architecture/n02870880_5709.JPEG,Architecture
14195,./static/Dataset/Architecture/n03290653_6477.JPEG,Architecture
14196,./static/Dataset/Architecture/n03290653_2988.JPEG,Architecture
14197,./static/Dataset/Architecture/n04355338_5526.JPEG,Architecture
14198,./static/Dataset/Architecture/n04418357_19239.JPEG,Architecture
14199,./static/Dataset/Architecture/n03016953_6872.JPEG,Architecture
14200,./static/Dataset/Architecture/n03220513_12649.JPEG,Architecture
14201,./static/Dataset/Architecture/n03018349_21569.JPEG,Architecture
14202,./static/Dataset/Architecture/n03201208_62883.JPEG,Architecture
14203,./static/Dataset/Architecture/ILSVRC2012_val_00016767.JPEG,Architecture
14204,./static/Dataset/Architecture/n04435653_2312.JPEG,Architecture
14205,./static/Dataset/Architecture/n04366367_10193.JPEG,Architecture
14206,./static/Dataset/Architecture/n04532670_18106.JPEG,Architecture
14207,./static/Dataset/Architecture/n04523525_27366.JPEG,Architecture
14208,./static/Dataset/Architecture/n04590129_32148.JPEG,Architecture
14209,./static/Dataset/Architecture/n04532670_11075.JPEG,Architecture
14210,./static/Dataset/Architecture/n04553703_23941.JPEG,Architecture
14211,./static/Dataset/Architecture/ILSVRC2012_val_00034397.JPEG,Architecture
14212,./static/Dataset/Architecture/n04435653_8508.JPEG,Architecture
14213,./static/Dataset/Architecture/n04346328_3004.JPEG,Architecture
14214,./static/Dataset/Architecture/n03201208_3640.JPEG,Architecture
14215,./static/Dataset/Architecture/n04355338_11130.JPEG,Architecture
14216,./static/Dataset/Architecture/n03016953_9181.JPEG,Architecture
14217,./static/Dataset/Architecture/n04311004_1322.JPEG,Architecture
14218,./static/Dataset/Architecture/n04550184_73609.JPEG,Architecture
14219,./static/Dataset/Architecture/n04589890_8870.JPEG,Architecture
14220,./static/Dataset/Architecture/n02950826_9884.JPEG,Architecture
14221,./static/Dataset/Architecture/n04346328_18524.JPEG,Architecture
14222,./static/Dataset/Architecture/n04366367_1373.JPEG,Architecture
14223,./static/Dataset/Architecture/n04550184_7636.JPEG,Architecture
14224,./static/Dataset/Architecture/n03016953_6736.JPEG,Architecture
14225,./static/Dataset/Architecture/ILSVRC2012_val_00010559.JPEG,Architecture
14226,./static/Dataset/Architecture/n02699494_2349.JPEG,Architecture
14227,./static/Dataset/Architecture/n03016953_25508.JPEG,Architecture
14228,./static/Dataset/Architecture/n03016953_6409.JPEG,Architecture
14229,./static/Dataset/Architecture/n04366367_2660.JPEG,Architecture
14230,./static/Dataset/Architecture/n02699494_18377.JPEG,Architecture
14231,./static/Dataset/Architecture/n04311004_4589.JPEG,Architecture
14232,./static/Dataset/Architecture/n03065424_127490.JPEG,Architecture
14233,./static/Dataset/Architecture/n03290653_8042.JPEG,Architecture
14234,./static/Dataset/Architecture/n03028079_2859.JPEG,Architecture
14235,./static/Dataset/Architecture/ILSVRC2012_val_00035590.JPEG,Architecture
14236,./static/Dataset/Architecture/n02870880_4421.JPEG,Architecture
14237,./static/Dataset/Architecture/n03065424_68951.JPEG,Architecture
14238,./static/Dataset/Architecture/ILSVRC2012_val_00031615.JPEG,Architecture
14239,./static/Dataset/Architecture/n02699494_14883.JPEG,Architecture
14240,./static/Dataset/Architecture/n04458633_2749.JPEG,Architecture
14241,./static/Dataset/Architecture/n04366367_4075.JPEG,Architecture
14242,./static/Dataset/Architecture/n04418357_3797.JPEG,Architecture
14243,./static/Dataset/Architecture/n04346328_6568.JPEG,Architecture
14244,./static/Dataset/Architecture/n03065424_10761.JPEG,Architecture
14245,./static/Dataset/Architecture/n03016953_30863.JPEG,Architecture
14246,./static/Dataset/Architecture/n04355338_25478.JPEG,Architecture
14247,./static/Dataset/Architecture/n04553703_25302.JPEG,Architecture
14248,./static/Dataset/Architecture/n04346328_18708.JPEG,Architecture
14249,./static/Dataset/Architecture/n03016953_36519.JPEG,Architecture
14250,./static/Dataset/Architecture/n03201208_45765.JPEG,Architecture
14251,./static/Dataset/Architecture/n04532670_1259.JPEG,Architecture
14252,./static/Dataset/Architecture/n02980441_18708.JPEG,Architecture
14253,./static/Dataset/Architecture/n04589890_673.JPEG,Architecture
14254,./static/Dataset/Architecture/n04458633_70.JPEG,Architecture
14255,./static/Dataset/Architecture/n04418357_13208.JPEG,Architecture
14256,./static/Dataset/Architecture/ILSVRC2012_val_00015035.JPEG,Architecture
14257,./static/Dataset/Architecture/ILSVRC2012_val_00036305.JPEG,Architecture
14258,./static/Dataset/Architecture/n04590129_32165.JPEG,Architecture
14259,./static/Dataset/Architecture/n03065424_14299.JPEG,Architecture
14260,./static/Dataset/Architecture/n02825657_871.JPEG,Architecture
14261,./static/Dataset/Architecture/ILSVRC2012_val_00017272.JPEG,Architecture
14262,./static/Dataset/Architecture/n03201208_20366.JPEG,Architecture
14263,./static/Dataset/Architecture/n03016953_3020.JPEG,Architecture
14264,./static/Dataset/Architecture/n04418357_4012.JPEG,Architecture
14265,./static/Dataset/Architecture/ILSVRC2012_val_00007272.JPEG,Architecture
14266,./static/Dataset/Architecture/n04550184_58108.JPEG,Architecture
14267,./static/Dataset/Architecture/n04553703_24381.JPEG,Architecture
14268,./static/Dataset/Architecture/n04590129_582.JPEG,Architecture
14269,./static/Dataset/Architecture/n04418357_15325.JPEG,Architecture
14270,./static/Dataset/Architecture/n02825657_9979.JPEG,Architecture
14271,./static/Dataset/Architecture/n04553703_41110.JPEG,Architecture
14272,./static/Dataset/Architecture/ILSVRC2012_val_00023795.JPEG,Architecture
14273,./static/Dataset/Architecture/n03028079_2321.JPEG,Architecture
14274,./static/Dataset/Architecture/n02870880_1008.JPEG,Architecture
14275,./static/Dataset/Architecture/n02950826_11905.JPEG,Architecture
14276,./static/Dataset/Architecture/n03201208_834.JPEG,Architecture
14277,./static/Dataset/Architecture/n03016953_9180.JPEG,Architecture
14278,./static/Dataset/Architecture/n03220513_8273.JPEG,Architecture
14279,./static/Dataset/Architecture/n03201208_15585.JPEG,Architecture
14280,./static/Dataset/Architecture/n04311004_6632.JPEG,Architecture
14281,./static/Dataset/Architecture/n02980441_18030.JPEG,Architecture
14282,./static/Dataset/Architecture/n04435653_6002.JPEG,Architecture
14283,./static/Dataset/Architecture/ILSVRC2012_val_00046103.JPEG,Architecture
14284,./static/Dataset/Architecture/n03065424_7615.JPEG,Architecture
14285,./static/Dataset/Architecture/n03042490_1265.JPEG,Architecture
14286,./static/Dataset/Architecture/n04435653_13812.JPEG,Architecture
14287,./static/Dataset/Architecture/n02950826_38469.JPEG,Architecture
14288,./static/Dataset/Architecture/n04523525_37625.JPEG,Architecture
14289,./static/Dataset/Architecture/n04589890_2292.JPEG,Architecture
14290,./static/Dataset/Architecture/n04553703_18295.JPEG,Architecture
14291,./static/Dataset/Architecture/n03201208_7442.JPEG,Architecture
14292,./static/Dataset/Architecture/n03220513_10663.JPEG,Architecture
14293,./static/Dataset/Architecture/n02825657_13026.JPEG,Architecture
14294,./static/Dataset/Architecture/n03065424_82763.JPEG,Architecture
14295,./static/Dataset/Architecture/n02788148_43712.JPEG,Architecture
14296,./static/Dataset/Architecture/n04418357_3885.JPEG,Architecture
14297,./static/Dataset/Architecture/n02870880_436.JPEG,Architecture
14298,./static/Dataset/Architecture/n03065424_44686.JPEG,Architecture
14299,./static/Dataset/Architecture/n03065424_15723.JPEG,Architecture
14300,./static/Dataset/Architecture/n04589890_4096.JPEG,Architecture
14301,./static/Dataset/Architecture/n02870880_73.JPEG,Architecture
14302,./static/Dataset/Architecture/ILSVRC2012_val_00030838.JPEG,Architecture
14303,./static/Dataset/Architecture/ILSVRC2012_val_00020091.JPEG,Architecture
14304,./static/Dataset/Architecture/n04346328_6143.JPEG,Architecture
14305,./static/Dataset/Architecture/n03065424_5995.JPEG,Architecture
14306,./static/Dataset/Architecture/n03028079_24587.JPEG,Architecture
14307,./static/Dataset/Architecture/ILSVRC2012_val_00008851.JPEG,Architecture
14308,./static/Dataset/Architecture/n02980441_35666.JPEG,Architecture
14309,./static/Dataset/Architecture/n02825657_5126.JPEG,Architecture
14310,./static/Dataset/Architecture/n02950826_17296.JPEG,Architecture
14311,./static/Dataset/Architecture/n04366367_8722.JPEG,Architecture
14312,./static/Dataset/Architecture/n04532670_11828.JPEG,Architecture
14313,./static/Dataset/Architecture/n02825657_10446.JPEG,Architecture
14314,./static/Dataset/Architecture/n04532670_2838.JPEG,Architecture
14315,./static/Dataset/Architecture/n03028079_10943.JPEG,Architecture
14316,./static/Dataset/Architecture/n04553703_26488.JPEG,Architecture
14317,./static/Dataset/Architecture/n02950826_9935.JPEG,Architecture
14318,./static/Dataset/Architecture/n03065424_1276.JPEG,Architecture
14319,./static/Dataset/Architecture/n03160309_28647.JPEG,Architecture
14320,./static/Dataset/Architecture/ILSVRC2012_val_00002206.JPEG,Architecture
14321,./static/Dataset/Architecture/n03028079_3654.JPEG,Architecture
14322,./static/Dataset/Architecture/n03016953_13821.JPEG,Architecture
14323,./static/Dataset/Architecture/n02788148_37424.JPEG,Architecture
14324,./static/Dataset/Architecture/ILSVRC2012_val_00023672.JPEG,Architecture
14325,./static/Dataset/Architecture/ILSVRC2012_val_00041408.JPEG,Architecture
14326,./static/Dataset/Architecture/n04486054_12078.JPEG,Architecture
14327,./static/Dataset/Architecture/n03042490_3429.JPEG,Architecture
14328,./static/Dataset/Architecture/n03028079_10328.JPEG,Architecture
14329,./static/Dataset/Architecture/n03042490_2804.JPEG,Architecture
14330,./static/Dataset/Architecture/n04355338_17397.JPEG,Architecture
14331,./static/Dataset/Architecture/n03220513_8414.JPEG,Architecture
14332,./static/Dataset/Architecture/ILSVRC2012_val_00004794.JPEG,Architecture
14333,./static/Dataset/Architecture/n04355338_5550.JPEG,Architecture
14334,./static/Dataset/Architecture/n03220513_38112.JPEG,Architecture
14335,./static/Dataset/Architecture/n02699494_8899.JPEG,Architecture
14336,./static/Dataset/Architecture/n02788148_37127.JPEG,Architecture
14337,./static/Dataset/Architecture/n04589890_10708.JPEG,Architecture
14338,./static/Dataset/Architecture/n04458633_8830.JPEG,Architecture
14339,./static/Dataset/Architecture/ILSVRC2012_val_00040521.JPEG,Architecture
14340,./static/Dataset/Architecture/n04355338_2738.JPEG,Architecture
14341,./static/Dataset/Architecture/n04523525_37469.JPEG,Architecture
14342,./static/Dataset/Architecture/n02980441_29624.JPEG,Architecture
14343,./static/Dataset/Architecture/n03042490_1140.JPEG,Architecture
14344,./static/Dataset/Architecture/n04435653_8786.JPEG,Architecture
14345,./static/Dataset/Architecture/n02980441_33100.JPEG,Architecture
14346,./static/Dataset/Architecture/n02980441_33803.JPEG,Architecture
14347,./static/Dataset/Architecture/ILSVRC2012_val_00011607.JPEG,Architecture
14348,./static/Dataset/Architecture/n02788148_46224.JPEG,Architecture
14349,./static/Dataset/Architecture/n04590129_17067.JPEG,Architecture
14350,./static/Dataset/Architecture/n04346328_11231.JPEG,Architecture
14351,./static/Dataset/Architecture/n04346328_6509.JPEG,Architecture
14352,./static/Dataset/Architecture/n03201208_48161.JPEG,Architecture
14353,./static/Dataset/Architecture/ILSVRC2012_val_00020434.JPEG,Architecture
14354,./static/Dataset/Architecture/n04550184_17928.JPEG,Architecture
14355,./static/Dataset/Architecture/n03201208_55138.JPEG,Architecture
14356,./static/Dataset/Architecture/n04311004_2651.JPEG,Architecture
14357,./static/Dataset/Architecture/ILSVRC2012_val_00024070.JPEG,Architecture
14358,./static/Dataset/Architecture/n04418357_6388.JPEG,Architecture
14359,./static/Dataset/Architecture/n02788148_27799.JPEG,Architecture
14360,./static/Dataset/Architecture/n03016953_18200.JPEG,Architecture
14361,./static/Dataset/Architecture/n03016953_5316.JPEG,Architecture
14362,./static/Dataset/Architecture/n03290653_11838.JPEG,Architecture
14363,./static/Dataset/Architecture/n04346328_22951.JPEG,Architecture
14364,./static/Dataset/Architecture/n02788148_10002.JPEG,Architecture
14365,./static/Dataset/Architecture/n02788148_26999.JPEG,Architecture
14366,./static/Dataset/Architecture/n04311004_3797.JPEG,Architecture
14367,./static/Dataset/Architecture/n04553703_34358.JPEG,Architecture
14368,./static/Dataset/Architecture/n02825657_7547.JPEG,Architecture
14369,./static/Dataset/Architecture/n04590129_8578.JPEG,Architecture
14370,./static/Dataset/Architecture/n04590129_10864.JPEG,Architecture
14371,./static/Dataset/Architecture/n02950826_13959.JPEG,Architecture
14372,./static/Dataset/Architecture/n03065424_33426.JPEG,Architecture
14373,./static/Dataset/Architecture/n04366367_4845.JPEG,Architecture
14374,./static/Dataset/Architecture/ILSVRC2012_val_00039521.JPEG,Architecture
14375,./static/Dataset/Architecture/n04458633_1661.JPEG,Architecture
14376,./static/Dataset/Architecture/n04590129_17996.JPEG,Architecture
14377,./static/Dataset/Architecture/n03290653_5965.JPEG,Architecture
14378,./static/Dataset/Architecture/n03065424_35795.JPEG,Architecture
14379,./static/Dataset/Architecture/ILSVRC2012_val_00012734.JPEG,Architecture
14380,./static/Dataset/Architecture/n04532670_9838.JPEG,Architecture
14381,./static/Dataset/Architecture/n04418357_5147.JPEG,Architecture
14382,./static/Dataset/Architecture/n04532670_10463.JPEG,Architecture
14383,./static/Dataset/Architecture/n03018349_1165.JPEG,Architecture
14384,./static/Dataset/Architecture/n03016953_19271.JPEG,Architecture
14385,./static/Dataset/Architecture/n04532670_7871.JPEG,Architecture
14386,./static/Dataset/Architecture/n02788148_10818.JPEG,Architecture
14387,./static/Dataset/Architecture/n02980441_321.JPEG,Architecture
14388,./static/Dataset/Architecture/n04553703_14862.JPEG,Architecture
14389,./static/Dataset/Architecture/n04590129_4291.JPEG,Architecture
14390,./static/Dataset/Architecture/ILSVRC2012_val_00000162.JPEG,Architecture
14391,./static/Dataset/Architecture/n04366367_9944.JPEG,Architecture
14392,./static/Dataset/Architecture/ILSVRC2012_val_00002775.JPEG,Architecture
14393,./static/Dataset/Architecture/ILSVRC2012_val_00032269.JPEG,Architecture
14394,./static/Dataset/Architecture/n03016953_3375.JPEG,Architecture
14395,./static/Dataset/Architecture/n04435653_152.JPEG,Architecture
14396,./static/Dataset/Architecture/n04553703_19483.JPEG,Architecture
14397,./static/Dataset/Architecture/n03016953_6527.JPEG,Architecture
14398,./static/Dataset/Architecture/n04435653_12479.JPEG,Architecture
